"[39.394806, -84.557531]",,1192081
"[46.0621851, -118.3442897]",,1263614
"[32.4438286, -99.7786812]",,1255365
"[41.239931, -95.9280539]",,1229380
"[34.9118374, -80.9744116]",,1285546
"[37.8132976, -96.8702802]",,1241744
"[33.2916018, -111.8437703]",,1256086
"[41.286425, -88.24944959999999]",,1277108
"[41.2268301, -81.8010789]",,1210353
"[27.0662916, -82.1683647]",,1245196
"[47.619083, -117.379238]",,1211711
"[28.2898728, -81.4142559]",,1279552
"[43.4614979, -85.9449674]",,1254934
"[35.9634038, -96.00402629999999]",,1232159
"[43.5658623, -83.91610440000001]",,1221634
"[30.7301951, -86.56741079999999]",,1267026
"[47.5526815, -122.3293068]",,1275707
"[48.074207, -123.1104348]",,1252610
"[47.62726010000001, -117.4018642]",,1211038
"[29.3989092, -98.55776689999999]",,1246140
[],,1218798
"[36.0133404, -115.225609]",,1263874
"[41.0296063, -93.76003089999999]",,1247921
"[38.987298, -88.16384149999999]",,1221633
"[43.5745964, -83.87648]",,1204159
"[43.5788289, -116.3745874]",,1262024
"[39.9231164, -77.6649243]",,1251120
"[35.4643904, -83.00889459999999]",,1207459
"[40.5542014, -85.6633604]",,1189294
"[35.1076769, -90.05942259999999]",,1200883
"[41.8286392, -87.667898]",,1261259
"[32.2479601, -107.7549094]",,1269712
"[40.9589846, -81.7174929]",,1257586
"[43.537692, -96.7370809]",,1257696
"[33.3070379, -111.7039259]",,1264127
"[41.7857458, -87.612087]",,1250312
"[29.1938, -81.0135719]",,1277355
"[46.7133051, -122.9605624]",,1220914
"[41.7828337, -87.6886171]",,1276616
"[39.96614539999999, -82.92676709999999]",,1278718
"[34.099054, -118.090948]",,1225312
"[43.2451281, -86.18394529999999]",,1259941
"[29.006278, -81.3028353]",,1191675
"[37.9612992, -121.7733689]",,1246931
"[36.2251205, -86.2795999]",,1266308
"[37.9150202, -122.3112335]",,1284319
"[44.497403, -73.04943]",,1262706
"[38.5999436, -90.3863533]",,1200379
"[39.044619, -77.349982]",,1271357
"[37.9812288, -122.5710522]",,1282698
"[36.041442, -89.36521169999999]",,1211111
"[39.9512025, -75.294055]",,1190891
"[42.5540692, -88.1675631]",,1266284
"[41.359547, -81.76445799999999]",,1258737
"[42.1190934, -87.7488587]",,1273422
"[41.555324, -93.5969279]",,1277843
"[45.4628832, -122.6470435]",,1244351
"[33.8788259, -84.5325871]",,1192937
"[45.4964615, -122.4884433]",,1204936
"[41.1890161, -73.17018879999999]",,1260468
"[42.6393047, -73.7806018]",,1262053
"[42.6391839, -73.768907]",,1262060
"[28.0292544, -82.3903442]",,1230064
"[38.7223933, -90.3817584]",,1280505
"[41.1288519, -81.6221099]",,1227260
"[29.7369232, -95.29921089999999]",,1219098
"[32.9019231, -97.2724435]",,1232866
"[42.511787, -70.90639399999999]",,1198902
"[40.5929543, -83.1306661]",,1210217
"[39.7293981, -76.6995403]",,1205325
"[35.8987238, -81.2179161]",,1256703
"[37.6780396, -122.4909443]",,1279608
"[44.9845403, -93.16690059999999]",,1253932
"[34.2188942, -119.1653588]",,1258457
"[40.723457, -74.273946]",,1272221
"[42.251752, -73.792862]",,1257790
"[33.3460509, -117.2421545]",,1216080
"[42.8710737, -78.86066110000002]",,1275711
"[42.15707949999999, -71.0371133]",,1256892
"[39.474357, -75.01744699999999]",,1192090
"[33.9505993, -118.2019613]",,1198574
"[38.0094955, -84.5355765]",,1259708
"[42.4766052, -83.2106632]",,1283548
"[42.5079777, -83.1233451]",,1219601
"[43.9082677, -69.970435]",,1245981
"[41.2915545, -73.9255598]",,1272761
"[42.4584177, -71.1342888]",,1254876
"[33.5989257, -112.0090752]",,1262734
"[38.7148574, -90.3579577]",,1230069
"[29.78149489999999, -95.59030639999999]",,1280052
"[36.1873453, -85.3193269]",,1250361
"[40.1203536, -75.354984]",,1204387
"[39.7262858, -86.14661459999999]",,1248493
"[39.7239989, -84.07836809999999]",,1244029
"[32.6838273, -117.1806392]",,1227711
"[42.96575, -78.843366]",,1276873
"[37.830542, -92.10411440000001]",,1224812
"[38.8273285, -75.4760354]",,1263291
[],,1206559
"[41.236496, -80.831512]",,1253277
"[42.3794201, -72.5814479]",,1277003
"[31.0481205, -97.35799259999999]",,1277286
"[28.2878018, -82.70966519999999]",,1254800
"[41.4089649, -82.0484197]",,1222766
"[41.4163942, -73.3915531]",,1276886
"[34.1839121, -84.4617988]",,1247799
"[38.1913478, -85.788247]",,1276990
"[38.865074, -104.6761257]",,1247614
"[41.761044, -88.4442718]",,1198401
"[36.6307397, -87.40944549999999]",,1270414
"[40.038288, -75.08558579999999]",,1206634
"[38.0144483, -120.3234489]",,1257034
"[33.5293009, -84.1639479]",,1255682
"[42.7209576, -94.2207336]",,1280827
"[40.198681, -75.095653]",,1202004
"[39.5281385, -85.78473199999999]",,1202164
"[42.096585, -71.67103200000001]",,1247625
"[35.4394131, -97.52145949999999]",,1263976
"[35.4187711, -97.55236649999999]",,1234592
"[44.2472802, -121.1798549]",,1274119
"[47.5282744, -122.3644906]",,1244159
"[40.9366638, -75.6788539]",,1226723
"[40.9366638, -75.6788539]",,1226724
"[33.7127639, -84.4181503]",,1187592
"[39.0980785, -94.3916011]",,1190042
"[39.705746, -82.6130146]",,1209987
"[36.0758184, -79.5255861]",,1277852
"[40.208363, -74.89393439999999]",,1279035
"[37.8614041, -122.258906]",,1254818
"[27.956922, -82.285005]",,1296005
"[40.4411137, -79.9637123]",,1283609
"[40.8690513, -73.45640039999999]",,1266276
"[30.1664611, -91.9841711]",,1203720
"[29.8091299, -95.5538799]",,1280059
"[40.3178293, -83.10684429999999]",,1267048
"[39.9953465, -75.10208949999999]",,1189008
"[36.2017775, -94.11192539999999]",,1244806
"[36.0677796, -119.0373805]",,1211837
[],,1248065
"[36.5718437, -87.3210063]",,1280836
"[43.1260837, -89.3683592]",,1188228
[],,1280085
"[26.171645, -81.702035]",,1276891
"[40.3167175, -83.0919607]",,1263317
"[34.2418, -85.1246031]",,1199818
"[34.0604631, -118.0356023]",,1263213
"[39.4561898, -74.4648642]",,1211962
"[40.2871522, -76.7885333]",,1196621
"[40.7576513, -73.8251902]",,1273340
"[40.8803682, -74.0485393]",,1204444
"[40.885557, -74.04564549999999]",,1230144
"[42.2546751, -71.15412859999999]",,1227132
"[35.8969477, -80.07232499999999]",,1246237
"[37.8651464, -122.311247]",,1219666
"[46.8196513, -92.08211829999999]",,1244111
"[30.8037122, -81.56796349999999]",,1212724
"[38.3107242, -77.195993]",,1191890
"[37.8802094, -80.3810025]",,1192777
"[39.7561702, -104.8918381]",,1253117
"[38.466205, -121.4412812]",,1210342
"[32.2955978, -90.21597059999999]",,1281129
"[41.1720038, -73.8609202]",,1266023
"[44.9890128, -93.2929137]",,1189916
"[42.248168, -83.6011985]",,1234589
"[32.8255052, -113.5220254]",,1213381
"[26.3602515, -80.1482965]",,1250373
"[33.5353935, -117.6693581]",,1189999
"[34.4425772, -118.5363761]",,1259258
"[34.64354, -106.7161743]",,1188436
"[34.64354, -106.7161743]",,1188437
"[38.469897, -77.4752218]",,1234917
"[39.1481842, -76.8270729]",,1249379
"[39.1481842, -76.8270729]",,1249377
"[30.1679303, -85.6693691]",,1278475
"[37.1706492, -94.3111668]",,1283628
"[41.6567438, -87.77110239999999]",,1227086
"[32.0784723, -96.4798699]",,1245424
"[39.7584727, -105.0567217]",,1233605
"[42.4888021, -92.3546032]",,1258797
"[39.765707, -105.0532476]",,1233601
"[40.4364907, -105.1007174]",,1216293
"[41.7975792, -87.878819]",,1277315
"[33.7729189, -118.1936594]",,1246858
"[40.647444, -74.27456699999999]",,1277296
"[40.6033651, -73.9798326]",,1270483
"[40.75343549999999, -73.3339089]",,1260920
"[43.7694282, -88.45450559999999]",,1190889
"[32.7076151, -97.19076849999999]",,1280611
"[33.02638, -117.0824191]",,1189290
"[39.6096296, -105.1287237]",,1213852
"[40.203195, -74.784506]",,1222687
"[40.9203093, -74.0060359]",,1205206
"[40.63263999999999, -73.7156205]",,1260902
"[28.3262197, -81.407861]",,1227757
"[40.676859, -73.5885]",,1202694
"[41.90978640000001, -87.9548634]",,1256699
"[41.9550589, -87.9395789]",,1214254
"[28.3257885, -81.47060069999999]",,1188659
"[40.24967789999999, -75.66381109999999]",,1245342
"[41.630731, -88.6917648]",,1278214
"[41.8855158, -87.7257906]",,1266311
"[37.6921015, -121.8786228]",,1216765
"[40.0519507, -76.3102528]",,1197064
"[41.87504759999999, -87.98693200000001]",,1190716
"[40.1179951, -76.535507]",,1284333
"[34.7750352, -96.68887459999999]",,1189000
"[40.134553, -75.3744392]",,1228422
"[39.038677, -77.367739]",,1191592
"[43.5898397, -116.2189907]",,1280708
"[39.5205115, -104.8172713]",,1255016
"[41.0562874, -82.7315163]",,1208875
"[43.2969441, -86.3069438]",,1266822
"[39.76207, -84.2164995]",,1268922
"[40.0499743, -84.94414309999999]",,1246240
"[37.1752442, -113.2951441]",,1244959
"[40.6073499, -75.492597]",,1219496
"[36.019499, -79.82243729999999]",,1244988
"[28.3044331, -81.43400679999999]",,1204394
"[28.5570682, -81.858789]",,1219766
"[28.5570682, -81.858789]",,1219767
"[41.2725695, -72.60782820000001]",,1274305
"[40.3932141, -79.98651389999999]",,1252122
"[36.181087, -115.1792747]",,1257311
"[48.0487661, -117.7415447]",,1191329
"[21.3823253, -158.0135932]",,1239143
"[38.916155, -77.5043567]",,1262421
"[42.715945, -73.666307]",,1188671
"[42.0289598, -88.287426]",,1274148
"[39.7424113, -92.4682088]",,1222553
"[37.6689959, -122.0750703]",,1246304
"[32.0217968, -80.96466199999999]",,1254619
"[33.334525, -111.963107]",,1285148
"[42.3385489, -83.400303]",,1243565
"[42.1884345, -72.5747995]",,1271361
"[33.5635086, -117.2248831]",,1266948
"[33.3921163, -104.5333817]",,1261325
"[41.460983, -82.179085]",,1263464
"[38.7399105, -89.6789982]",,1188450
"[40.7532577, -74.0260886]",,1267054
"[42.0320196, -87.7008783]",,1204424
"[36.1972654, -81.6580578]",,1241643
"[30.4596064, -97.7654811]",,1281158
"[35.1819432, -80.791484]",,1284015
"[28.0886642, -80.5648499]",,1251838
"[41.3608923, -81.8116737]",,1210274
"[34.1400424, -84.5839715]",,1275101
"[40.771324, -73.98588699999999]",,1200435
"[38.7984612, -104.8518995]",,1210223
"[44.8391484, -89.6088326]",,1262031
"[41.4220247, -82.35954640000001]",,1210096
"[33.6185012, -84.3704051]",,1195728
"[40.3200198, -79.62633090000001]",,1256226
"[43.092082, -72.5355502]",,1209632
"[44.9899616, -93.1071384]",,1261715
"[38.3279413, -86.11185069999999]",,1189909
"[43.02207689999999, -78.93077]",,1256886
"[39.043531, -77.347084]",,1276500
"[42.2592531, -83.56363259999999]",,1247365
"[43.192681, -86.283489]",,1259603
"[36.0296495, -115.0705336]",,1212712
"[30.632188, -87.305999]",,1264478
"[40.130983, -88.27376]",,1203336
"[37.969524, -122.0508069]",,1278379
[],,1224941
"[35.7955162, -81.7620487]",,1228410
"[41.560413, -87.2022337]",,1243557
"[42.960912, -78.846341]",,1278951
"[41.5739831, -73.0020148]",,1256682
"[33.3754399, -86.8461384]",,1241884
"[42.4072599, -83.278032]",,1254957
"[40.153937, -75.019937]",,1273395
"[39.6174111, -77.4060775]",,1257028
"[41.4105784, -73.39167429999999]",,1276350
"[40.7259857, -82.495545]",,1221549
"[37.9940079, -121.8028474]",,1247445
"[39.6803903, -75.730593]",,1187586
"[27.6200089, -97.3021529]",,1276227
"[40.064996, -76.09340639999999]",,1254687
"[44.9377633, -93.3216609]",,1216921
