"[34.2413938, -118.5506158]",,1213042
"[32.9259646, -97.2329255]",,1214798
"[39.6048327, -76.11522889999999]",,1217443
"[36.7468422, -119.7725868]",,1218465
"[41.3420381, -74.167924]",,1220164
"[43.1816979, -77.6364299]",,1220595
"[43.0978094, -85.228906]",,1222845
"[35.616067, -105.8525154]",,1224677
"[39.5137752, -121.556359]",,1225117
"[40.1731433, -77.3985963]",,1228437
"[33.9334088, -116.9734685]",,1228552
"[37.1953893, -93.3892894]",,1228708
"[27.7538925, -97.4435441]",,1231795
"[39.9644541, -75.145782]",,1232487
"[26.9942593, -82.2257298]",,1235382
"[42.026064, -87.7271123]",,1235668
"[40.7008528, -74.0887576]",,1236864
"[35.44522970000001, -106.8532381]",,1239837
"[45.0167268, -93.3364004]",,1245852
"[41.1200325, -87.8611531]",,1248566
"[36.06523, -119.0167679]",,1249958
"[39.2615606, -121.0160594]",,1251723
"[36.06523, -119.0167679]",,1262851
"[39.7596061, -121.6219177]",,1263356
"[41.8781136, -87.6297982]",,1269641
"[43.95624919999999, -92.4208713]",,1269646
"[32.7432998, -96.78687939999999]",,1271193
"[33.3072204, -112.5721881]",,1272890
"[44.9398026, -93.2533339]",,1277097
"[42.9480628, -88.2655845]",,1278084
"[44.9398026, -93.2533339]",,1279615
"[32.1398804, -95.320229]",,1280574
"[37.3382082, -121.8863286]",,1187650
"[34.0795169, -118.1766294]",,1189748
"[37.428434, -122.0723816]",,1200103
"[25.9595052, -80.2432839]",,1202079
"[27.8383805, -82.2909146]",,1204800
"[40.4711612, -83.8927162]",,1206517
"[37.9983748, -121.3198491]",,1207194
"[41.27110200000001, -72.88699299999999]",,1207353
"[33.6557387, -117.185294]",,1218978
"[47.9311871, -97.00934699999999]",,1220809
"[35.751179, -86.9300023]",,1222947
"[32.8477269, -97.1305536]",,1227965
"[39.0455425, -76.90668289999999]",,1234365
"[39.2615606, -121.0160594]",,1243192
"[40.8134774, -124.1460963]",,1245708
"[38.9732233, -76.94702199999999]",,1246957
"[39.890946, -75.2837964]",,1252544
"[36.6866691, -108.8364343]",,1267468
"[29.9824128, -95.4620545]",,1269962
"[35.70735579999999, -81.07563449999999]",,1277733
"[48.1919889, -114.316813]",,1189111
"[26.6188279, -80.0590804]",,1189898
"[34.6182199, -79.0086424]",,1190506
"[37.81724, -96.8622524]",,1195744
"[26.2551386, -80.2042436]",,1197391
"[34.7464809, -92.28959479999999]",,1199667
"[27.2269872, -98.1441714]",,1200867
"[25.8900949, -80.1867138]",,1202242
"[47.6776832, -116.7804664]",,1203015
"[34.7865497, -76.8591057]",,1203072
"[39.657554, -75.1264462]",,1204746
"[36.8022774, -76.2768755]",,1207967
"[35.1185868, -120.5907252]",,1210856
"[40.6655101, -73.8918897]",,1218919
"[38.7470186, -90.2526163]",,1220075
"[37.3931054, -94.0938304]",,1221488
"[33.9519253, -118.3082034]",,1222308
"[40.7095135, -111.9641728]",,1229206
"[29.9828316, -90.83087119999999]",,1234541
"[44.1828405, -75.070196]",,1236489
"[38.6412256, -75.6110381]",,1239240
"[39.3698263, -76.4548626]",,1240318
"[38.8910932, -76.94702199999999]",,1244128
"[34.235822, -118.4849365]",,1252944
"[41.8455877, -87.7539448]",,1257489
"[35.8656284, -84.68494]",,1262283
"[37.7050703, -122.1235054]",,1265642
"[38.7742151, -77.1887747]",,1268611
"[41.6331034, -81.46872739999999]",,1277535
"[35.7744301, -78.6313624]",,1279790
"[33.8065036, -118.1912538]",,1195358
"[34.2048586, -118.5739621]",,1198963
"[39.7591606, -94.94969069999999]",,1202144
"[37.2255593, -107.5981123]",,1206449
"[40.5141147, -112.0329938]",,1208907
"[42.9414173, -83.2891092]",,1211651
"[44.0995566, -123.1314712]",,1217270
"[41.6428256, -71.2245282]",,1219925
"[42.4658351, -83.3468784]",,1221004
"[42.66735260000001, -86.00195149999999]",,1224372
"[45.3573429, -122.6067584]",,1225984
"[29.4238472, -95.24410089999999]",,1227115
"[34.0567006, -84.3436881]",,1229060
"[41.7910697, -107.2386627]",,1231473
"[35.5927461, -82.5564559]",,1237499
"[40.8134774, -124.1460963]",,1245708
"[38.2578023, -93.98132969999999]",,1246118
"[41.9720786, -87.7517295]",,1246412
"[38.8851122, -76.9158068]",,1249769
"[33.7070405, -78.8948741]",,1249836
"[35.7973284, -82.68402510000001]",,1250908
"[37.9972645, -91.61432239999999]",,1251306
"[36.722263, -86.57721769999999]",,1252643
"[41.01602930000001, -92.40830220000001]",,1256751
"[37.2295733, -80.4139393]",,1261720
"[30.5880468, -84.59105799999999]",,1262810
"[29.7604267, -95.3698028]",,1264296
"[25.7616798, -80.1917902]",,1264746
"[42.331427, -83.0457538]",,1269358
"[38.9695545, -77.3860976]",,1269680
"[39.7136754, -82.5993294]",,1274275
"[37.6455993, -91.53598079999999]",,1277400
"[41.0233277, -85.0337392]",,1282057
"[33.0545709, -84.15574950000001]",,1188294
"[47.7000703, -117.4516702]",,1192768
"[31.8696309, -82.59430259999999]",,1197559
"[30.7041262, -88.11449429999999]",,1197561
"[27.8005828, -97.39638099999999]",,1198265
"[36.1459649, -81.1606401]",,1198609
"[33.9012386, -117.3910247]",,1200808
"[28.865264, -82.03897429999999]",,1202512
"[26.4039904, -80.1596041]",,1203509
"[34.0420153, -117.6610854]",,1206029
"[36.0584021, -90.4973286]",,1207337
"[29.7604267, -95.3698028]",,1209500
"[36.0684035, -90.9559534]",,1212127
"[33.1567863, -94.96826899999999]",,1215276
"[26.1889227, -80.1763467]",,1220961
"[32.8475528, -115.5694391]",,1221762
"[36.8524545, -121.4016021]",,1222017
"[41.91030680000001, -88.0717353]",,1222041
"[33.609725, -84.2873662]",,1222912
"[40.7443091, -73.9418603]",,1223775
"[44.0536805, -71.1284041]",,1223932
